,Date,nps,Comment,comment
508,02-01-23 14:57,7,No me gustan las técnicas que usan de poner precios super bajos y después salir con un gran coste por el impuesto TUA,"THERE IS NO WAY TO CHECK IN, NEITHER USING THE APP OR THE WEB PAGE, IT'S A DILK"
509,02-01-23 15:01,10,po la certesa y cumplimiento q,Error 404
510,02-01-23 15:02,10,Muy bien,"I could not register, the page always shows an error."
511,02-01-23 15:11,9,POR ECONOMICO,CAN I BUY TICKETS FOR MY FAMILY
512,02-01-23 15:17,10,MUY FACIL DE USAR,IT DOES NOT ALLOW ME TO PAY FOR THE RESERVATION WITH MY BANAMEX DEBIT CARD
513,02-01-23 15:18,8,Siempre se puede mejorar,"I like your kindness and your attention and service, thank you"
514,02-01-23 15:26,0,wouldnt let me buy some flights,0186482a-c612-41f3-a312-ffff95991499
515,02-01-23 15:28,8,Un poco complicada y no aceptaba Paypal cuando lo tiene como opción en la página.,Doesn't load your app
516,02-01-23 15:39,10,Muy favil la compra en linea.,Error on page
517,02-01-23 15:40,10,Es muy practica y dinámica. Hice todo muy rápido y sin dudas,"Although everyone talks about you, for me you would always be my first option to travel to Mexico. excellent service."
518,02-01-23 15:42,10,.,"I can't pay monthly, the option doesn't come out"
519,02-01-23 15:44,10,POR LA CALIDAD DEL SERVICIO,Great!!
520,02-01-23 15:46,10,"Buen Precio, Buen Servicio, Puntualidad :)",Anything
521,02-01-23 15:50,10,bien,Does not give access to the application
522,02-01-23 15:52,5,"Si quiero comparar el total del vuelo entre tarifas, es decir entre Smart y Extra por ejemplo debo regresarme e iniciar todo de nuevo. Deberia podrer moverme entre uno y otro y que la pagina solo recalcule el costo",I have tried several times to join and it does not work
523,02-01-23 15:53,10,EXCELENTE SERVICIO,"It is not possible to ""join"" your doters program. It signals an error with the telephone number."
524,02-01-23 15:54,0,NO PUEDO HACER MI PAGO,"I could not reset my password, it does not send a message or email"
525,02-01-23 15:56,0,Hacerlo más sencillo y poner precios desde un principio,Kindly process refund to original form of payment. PNR -UCLR6T
526,02-01-23 15:56,10,BUEN SERVICIO Y PRECIOS,Kindly process refund to original form of payment. PNR - V5YHWB
527,02-01-23 16:00,9,FUNCIONA BIEN,Kindly process refund to original form of payment. PNR RCVC6D and O4N6UB
528,02-01-23 16:02,8,menos pasos,I can't check in. It marks me as unavailable. The flight is for tomorrow March 2.
529,02-01-23 16:04,10,ES MUY AMIGABLE,"I have been buying my tickets for a while and they do not generate points for me, they would help me find out why"
530,02-01-23 16:07,10,muy bueno.,Your platform is very complicated for me
531,02-01-23 16:08,10,ACCESIBLES,"It does not allow me to use my doters points because on the route I need only 1 direct flight comes and it is a reward flight. If they really care about rewarding, you should be able to use your fucking doters when you need them"
532,02-01-23 16:09,10,MUY RAPIDO Y MUY AMIGABLE,I get an error when I want to pay with doters points and I couldn't use them
533,02-01-23 16:11,9,porque esta accesible el costo,Vnjbmhhhnblhyjoohpkiihyggjhgnhnbvnhhkhktjgnhjghhitdiuydisididleisoeoeoeiyouieydldididudidudtduidididiuuidiosssiiidsosododoooeoeoeoeoeoeoeuissoisisdlsksusiusouosusoosuosusñsiddñuteuydlueeou wue eh we When I didn't believe you in and gone with my cousin and nadie lo ise a mi casa to see how I voy ya got me al private that I love you and if I don't love you and mu jdjdglhedjjdgekdjwyekwfñcspwu no y le ehdodjdglshdieniehpdhwlshdiwheosvdkdyoshsiwywwywiegeiehiejeidiwudjfvdugrkdkdk fdkldlkkkkkkdksssssskkklssllslslslslskdkdkdlslslsldlsododododolsidoekdjdidodujdkdididlddldldldkdoieidi de mi vida de nuevo y me duele duele ejeoejeieieiieieie no ejeieieieiieiurieeueiiejeieueieoieieieieieieurueieieieieieieiririeuueeieiieieididieieiidieidididiidididididididididididixididdixidixixidixixidididddiididididididdididididididiidiidididid88dididd8diididdiud didudueiieeuieduidiee
534,02-01-23 16:13,10,todo bien,"I have bought 9 flights and none of them have given me Doters, the page fails, they only deceive people"
535,02-01-23 16:13,10,Facilidad para comprar boletos,Why does the full refund charge come out and it doesn't give the option to remove it?
536,02-01-23 16:16,10,como siempre excelente servivio,"I cannot pay 4 pesos or 1004 pesos from TUA with any card, when I want to proceed with doters payments. I especially took out this card for the rewards it offered but if this cannot be resolved I will cancel my card"
537,02-01-23 16:20,10,es muy amigable,"I am making the purchase and I see discounts in the shopping cart and when I add all the amounts I realize that there is no discount as indicated. The outbound flight marks 1705.31 and tells me that they will charge me 1,280.31 at 3:15 a.m. on April 10 and the return flight on April 16 at 8:20 marks 1,500.95 with a price of 1,208.95 from Merida to CDMX round-trip."
538,02-01-23 16:20,10,Es facil de navegar,"It does not provide me with the reservation of my flight, only one way."
539,02-01-23 16:24,10,RAPIDOY MUY BIENEXPLICADOEN LAM PAGINA TODOS LOSPASOSPARA RESERVAR,I like it is cheap
540,02-01-23 16:25,8,Los cargas extras que hacen se me hacen muy caros,"On February 15, I tried to make a flight reservation from Cancun to Cuu, I tried to use my 8000 doters, and it never allowed me to make the payment in pesos for the amount of the difference, but they did deduct my doters. I already made a call and they suggested contacting doters.com, to no avail as of this date, March 1. I don't have a reservation but I do have a discount of 8000 dowries for viva aerobus for reservation concept.... I need a prompt solution"
541,02-01-23 16:30,8,Pues si se ponen los costes en la misma pagina que la cotizacion,I need your advertising in English please
542,02-01-23 16:30,9,facil y rapido,"Hello, I get this additional ""full refund"" that I am not selecting or buying. I've already gone back and looked carefully where it's being fitted to me and there's no place to deselect it. so why are they forcing me to buy it. help me remove it."
543,02-01-23 16:34,10,POR QUE ME AGRADA LA AEROLINA LA ATENCION Y LA PLATAFORMA,"It doesn't let you sign up for the program, it's annoying"
544,02-01-23 16:38,9,"Por el costo, no pongo un 10 porque en los últimos vuelos que he tenido se llegan a demorar",I can not log in
545,02-01-23 16:38,10,GRACIAS.,your representatives never want to communicate with supervisors
546,02-01-23 16:39,8,pedir toda informacion de pasajero en una misma pajina,Now they want to charge me for reimbursement insurance that I don't need and that I don't want to buy
547,02-01-23 16:41,10,Fue fácil,it won't let me make the reservation
548,02-01-23 16:43,9,Facilitando la selección de hacienros.,WHY DOESN'T IT GENERATE DOTERS????????
549,02-01-23 16:46,0,No me deja hacer la compra de los vuelos,That won ????
550,02-01-23 16:47,10,MUY RAPIDA LA COMPRA Y BUEN PRECIO,"I can never log in and although I am registered and buy my bus tickets every week, I can never enter doters. The platform is very bad. I would like you to help me solve it to take advantage of this."
551,02-01-23 16:48,9,rapidez,gracias
552,02-01-23 16:50,10,MUY EFICIENTE Y SENCILLO EL SERVICIO,"I DID NOT SELECT TO BUY ANY ADDITIONAL AND IT AUTOMATICALLY ADDED ME THE COST OF TOTAL REFUND, I DID NOT WANT IT, I DID NOT ASK FOR IT, AND IT DOES NOT GIVE ME ANY OPTION TO REMOVE IT."
553,02-01-23 16:55,10,Copra fácil y de entrada múltiples opciones,Why do they charge so much for luggage?
554,02-01-23 16:56,10,sencillo,I want to change the return flight for one person; not both.
555,02-01-23 16:59,9,1 montòn de cosas donde si no te fijas contratas algo por error...,Why won't the app let me log in to my account?
556,02-01-23 17:05,10,fue facil,"I NEVER ACCEPT ME TO MAKE THE PURCHASE, THEY SEND ME A NAME THAT IS NOT MINE."
557,02-01-23 17:07,10,GRACIAS,I would like more points
558,02-01-23 17:12,10,ES RAPIDA,"I bought two tickets for my two minor children, and it turns out that they cannot travel, however, if they charge me for the flights. If there are restrictions for the trip of two minors, because they allow the collection, I require that the trip be authorized."
559,02-01-23 17:13,10,Son la mejor opción en cuanto a precios.,DO NOT PUT THESE SURVEYS PLEASE
560,02-01-23 17:13,10,muy bueno todo,YOU PUT THIS AND THEY DO NOT LET YOU RESERVE
561,02-01-23 17:14,10,Fácil de reservar y buena tarifa,"I cannot access the departure and return dates, therefore I cannot make any reservation"
562,02-01-23 17:15,5,"Te dicen lo del tua al final muy mal","correct this, it doesn't let you book"
563,02-01-23 17:16,10,Intuitiva la forma de comprar,"YOU CANNOT EDIT PERSONAL DATA AND IN CUSTOMER SERVICE THEY CANNOT EITHER,"
564,02-01-23 17:16,9,ENCONTRE RAPIDO EL VUELO Y PROMICONES,I WANT INFORMATION ABOUT THE HSBC VIVA CARD
565,02-01-23 17:17,9,Es facil de entender,"MY FLIGHT WAS AT 6:20 IN THE MORNING TODAY AND THEY CHANGED IT FOR 7:10 AT NIGHT, THEY DID NOT RESPECT MY SCHEDULE, THEY JUST MADE A CALL TO SAY A REFUND WOULD BE MADE, WHICH I DON'T KNOW HOW IT GOES TO WORK"
566,02-01-23 17:18,10,10,"I have already made 2 purchases and I still do not get doters points and I read an ad that for each peso you get 1 point, I have 1 ticket from March 4 and March 9 and I have no points"
567,02-01-23 17:18,10,relacion calidad precio,Very good disposition of all to have a better trip
568,02-01-23 17:21,5,en el viaje sencillo poder lleva runa maleta extra como volaris,"It won't let me pay for the ticket because it says it's duplicated, there's no way I can delete my shopping cart to proceed, I've been doing something for 1 hour that should have taken me 15 minutes. This situation is very stressful."
569,02-01-23 17:22,0,"no pude pagar con mi tarjeta digital, me salia que mis datos estaban mal, lo hice 3 veces con los datos corroborados y aun asi no se pudo","When the reservation is made for a third party, it does not allow you to bill if you had known that you would not have purchased through this airline"
570,02-01-23 17:23,10,es practica y tiene todo a la vista,"It won't let me remove the reimbursement insurance for the value of 155,000"
571,02-01-23 17:26,10,Muchas opciones destinos disponibles,I do not want to belong to the doters program
572,02-01-23 17:29,8,Selección de asientos gratis,"TERRIBLE SERVICE, THEY CAN SOLVE NOTHING."
573,02-01-23 17:30,10,TIEMPO Y FORMA,Support to correct the page
574,02-01-23 17:33,0,QUE NO CAMBIEN LAS TARIFAS AL MOMENTO DE PAGO DE LA NADA,Easier to sell online
575,02-01-23 17:37,10,ES MUY AMIGABLE LA PAGINA,"Because you have to search for seats, it should be easy to select a seat."
576,02-01-23 17:38,10,Muy facil y rapido el proceso de compra.,That the prizes for a trip will drop are many points
577,02-01-23 17:38,2,CLARIDAD Y NO INSISTIR EN COMPRAR COSASA EXTRAS,"I can't empty my cart, and I need to change the type of trip, I need to empty the cart and choose my new destination and it won't let me, what a crap app"
578,02-01-23 17:39,7,agregando el tua desde un inicio,What is the full refund? what includes'
579,02-01-23 17:41,10,this will be our first time on your airline.  hoping it all works out.  thank you,"It does not allow me to enter with my google account that I already had registered, I have been trying for several weeks"
580,02-01-23 17:42,7,"actualizando su sistema, atendiendo las peticiones del usuario.No pude comprar con la misma tarjeta la de Viva Fan, no la aceptó.","I travel a lot with you, however doters has never worked, and I always pay the full amount of my tickets. It is very unpleasant that their loyalty program does not work."
