,Date,nps,Comment,comment
854,02-02-23 04:50,5,opciones enredosas te puedes equivocar facilmente y que te cobren algo que no quieres,Everything is easy and well explained
855,02-02-23 04:51,10,Todo es facil y bien explicado,"many times the page has problems to charge, especially when there are promotions"
856,02-02-23 04:55,8,no obligando a comprar asientos,not forcing to buy seats
857,02-02-23 04:55,8,"muchas veces la pagina tiene problemas para cobrar, sobre todo cuando hay promociones",He made me balls and in the end I bought as a guest
858,02-02-23 04:57,7,me hizo bolas y al final compre como invitado,m
859,02-02-23 04:58,8,m,SHOW RATES IN CALENDAR
860,02-02-23 05:00,8,MOSTRAR TARIFAS EN CALENDARIO,Because there is already a direct flight to California. They should travel more often
861,02-02-23 05:02,10,porque ya hay vuelo directo a California. Deberian viajar mas frecuente,o
862,02-02-23 05:03,10,o,for good service
863,02-02-23 05:06,10,por buen servicio,
864,02-02-23 05:06,10,.,Good service
865,02-02-23 05:09,10,Buen servicio,Well all
866,02-02-23 05:11,7,bien todo,IT WORKS
867,02-02-23 05:12,9,FUNCIONA,IT'S FAST
868,02-02-23 05:12,9,ES RAPIDA,Without putting so many offers that make the platform confusing
869,02-02-23 05:15,8,Sin poner tantas ofertas que hacen confusa la plataforma,THEIR PRICES AND REMOVING AIRPORT FEE
870,02-02-23 05:25,2,SUS PRECIOS Y QUITANDO TARIFA DE AEROPUERTO,"that in the cart section you can add and remove things, or clean content"
871,02-02-23 05:29,8,"que en la seccion del carrito se pueda agregar y quitar cosas, o limpiar contenido",EXCELLENT SERVICE
872,02-02-23 05:31,10,EXCELENTE SERVICIO,IN THIS PURCHASE I OBTAINED A GOOD PRICE AND A LITTLE FLIGHT TIME TOTAL
873,02-02-23 05:31,10,EN ESTA COMPRA OBTUVE BUEN PRECIO Y POCO TIEMPO DE VUELO TOTAL,F
874,02-02-23 05:33,7,F,because it gets a little stuck on the page.
875,02-02-23 05:35,7,porque se traba un poco en la pagina.,EXCELLENT SERVICE
876,02-02-23 05:37,10,EXCELENTE SERVICIO,everything was easy and fast
877,02-02-23 05:38,10,todo fue facil y rapido,Bug when logging in
878,02-02-23 05:39,5,Bug al iniciar sesion,bueno
879,02-02-23 05:43,8,bueno,Information is clear and understandable.
880,02-02-23 05:45,10,Informacion es clara y entendible.,All good
881,02-02-23 05:47,9,Todo bien,GOOD SERVICE
882,02-02-23 05:58,10,BUEN SERVICIO,ON MY PHONE I COULDN'T MAKE THE PURCHASE I HAD TO USE MY COMPUTER
883,02-02-23 05:58,7,EN MI TELEFONO NO PUDE REALIZAR LA COMPRA TUVE QUE USAR MI COMPUTADORA,Information of hidden charges very long the flight form
884,02-02-23 06:08,6,Informacion de cobros escondidos muy larga la forma de vuelo,it is practical and simple
885,02-02-23 06:09,10,es practica y sencilla,very good
886,02-02-23 06:10,9,muy bien,They are not clear with their terms of payment in months without interest
887,02-02-23 06:12,0,no son claros con sus términos de pago en meses sin intereses,EASE
888,02-02-23 06:17,10,FACILIDAD,including fun on board
889,02-02-23 06:18,8,incluyendo diversión a bordo,ALLOW TO PAY... WHAT IT INDICATES IS CORRECTED AND CONTINUES TO DENY THE OPTION TO PAY THE RESERVATION
890,02-02-23 06:21,2,PERMITIR PAGAR...SE CORRIGE LO QUE INDICA Y SIGUE NEGANDO LA OPCIO DE PAGAR LA RESERVA,for punctual
891,02-02-23 06:21,10,por puntuales,I do not accept my american express card -
892,02-02-23 06:26,6,No acepto mi tarjeta american express -,VERY SIMPLE STEPS TO FOLLOW
893,02-02-23 06:30,10,MUY SENCILLOS LOS PASOS A SEGUIR,IMPROVE THE CUSTOMER SERVICE IN QUESTION OF THE AIRLINES
894,02-02-23 06:31,3,MEJORAR EL SERVICIO AL CLIENTE EN CUESTIÓN DE LAS O LOS AEROMOSAS,it was easy
895,02-02-23 06:35,10,Estuvo facil,excellent service
896,02-02-23 06:37,10,excelente servicio,
897,02-02-23 06:42,9,-,Fluidity in the system and affordable prices
898,02-02-23 06:47,10,Fluidez en el sistema y precios accesibles,"Very friendly, good prices"
899,02-02-23 06:55,10,"Muy amigable, buenos precios",Quick purchase and price
900,02-02-23 07:05,9,Rapido la copmpra y precio,
901,02-02-23 07:10,10,.,Speed
902,02-02-23 07:11,10,Rapidez,VERY FRIENDLY THE PAGE
903,02-02-23 07:12,10,MUY AMIGABLE LA PAGINA,the page is very easy
904,02-02-23 07:14,10,muy facil la pagina,excellent application and very easy
905,02-02-23 09:44,10,excelente aplicacion y muy facil,They beat Volaris this time!
906,02-02-23 10:02,10,Le ganaron a Volaris esta vez!,easy and practical
907,02-02-23 10:27,9,facil  y practica,it's good
908,02-02-23 11:23,10,es buena,the time to make the purchase is short and if you take time deciding it will take you out
909,02-02-23 13:41,8,el tiempo para realizar la compra es corto y si te tardas decidiendo te saca,"Putting the fixed price (not separately), round trip, seat."
910,02-02-23 13:52,8,"Poniendo el precio fijo (no por separado), ida, vuelta, silla.",easy to use
911,02-02-23 14:04,9,fácil uso,FOR BEING SIMPLE.
912,02-02-23 14:14,9,POR  SER  SENCILLA   .,BUENA
913,02-02-23 14:23,10,BUENA,have better prices with checked baggage
914,02-02-23 14:26,7,tener mejores precios con equipaje documentado,EVERYTHING WAS FINE
915,02-02-23 14:33,10,TODO ESTUVO BIEN,the prices are good and the process on the website is easy
916,02-02-23 14:45,10,los precios son buenos y el proceso en el website es facil,GOOD INFORMATION
917,02-02-23 14:46,10,BUENA INFORMACION,Easy to book
918,02-02-23 15:01,10,Facilidad para reservar,your online service is efficient
919,02-02-23 15:06,10,siento que es seguro facil y rapido,"I feel that it is safe, easy and fast"
920,02-02-23 15:06,10,su servicio en linea es eficiente,"Stop adding so many things to get more money, only with yours that I will want to spend the most."
921,02-02-23 15:10,8,"dejar de agregar tantas cosas para obtener mas dinero, solo con el tua que mas querré gastar.",:P
922,02-02-23 15:14,10,:P,Very efficient service and at a good price
923,02-02-23 15:20,10,Muy eficiente el servicio y a buen precio,IT'S EASY TO USE
924,02-02-23 15:23,9,Es facil de entender,It's easy to understand
925,02-02-23 15:23,9,ES FACIL DE USAR,Very friendly
926,02-02-23 15:31,10,Muy amigable,all good... only your seat selection rate is very expensive!
927,02-02-23 15:32,9,"BUenos precios, mejora de multidestino","Good prices, multi-destination improvement"
928,02-02-23 15:32,9,todo bien...solo su tarifa de seleccion de asientos es carisima!!,very easy to navigate
929,02-02-23 15:34,10,Muy fácil de navegar,FAST AND EASY
930,02-02-23 15:36,10,FACIL Y  RAPIDO,"Very agile, very fast and easy to understand and use"
931,02-02-23 15:39,10,"Muy ágil , muy rápida y fácil de entender y usar","very complicated with so many services that are offered, it has to be easier to jam sales"
932,02-02-23 15:46,0,"muy complicado con tantos servicios que se ofrecen, tiene que ser mas sencillo atascar de ventas",affordable prices
933,02-02-23 15:47,10,precios accesibles,your website does not allow Google translate Translate Spanish and English to other languages
934,02-02-23 15:50,8,su sitio web no permite que Google translate Traduzca español e Inglés a otros idiomas,PLEASE ATTENTION
935,02-02-23 15:59,10,BYUENA ATENCION,GOOD PLANES
936,02-02-23 16:00,10,BUENOS AVIONES,It is very easy and I find everything I need immediately
937,02-02-23 16:04,9,es muy facil y encuentro todo lo que necesito de inmediato,I love Vivaaerobus for its affordable prices and also that it is very fast and safe to make the purchase.
938,02-02-23 16:07,5,La pagina muestra muchos errores todo el tiempo,The page shows many errors all the time
939,02-02-23 16:07,10,Me encanta Vivaaerobus por sus precios accesibles y ademas que es muy rapido y seguro hacer la compra.,"INTUITIVE, THE RESERVATION PROCESS IS QUICK AND THE PAYMENT METHODS VERY COMPLETE"
940,02-02-23 16:08,10,"INTUITIVA, EL PROCESO DE RESERVA ES RAPIDO Y LOS METODOS DE PAGO MUY COMPLETOS",easy
941,02-02-23 16:09,10,MUY RAPIDA PARA ESCOGER LOS HORARIOS DEL VUELO,VERY QUICK TO CHOOSE THE FLIGHT TIMES
942,02-02-23 16:09,10,facil,very good service
943,02-02-23 16:10,9,muy buen servicio,We'll see tomorrow it's my first experience
944,02-02-23 16:15,10,Excelente Servicio,Excellent service
945,02-02-23 16:15,8,Veremos mañana es mi primera experiencia,Due to its simple and fast application for an elderly person to drive
946,02-02-23 16:18,10,Por su aplicación sencilla y rápida para una persona de tercera edad manejar,You cannot increase kilos in a single destination. Specify in greater detail this situation of kgs.
947,02-02-23 16:21,8,No se puede incrementar kilos en un solo destino. Especificar con mayor detalle esta situacion de kgs.,excellent service
948,02-02-23 16:22,10,Excelente servico,the buying process is very confusing
949,02-02-23 16:25,7,muy confuso el proceso de compra,because it is very easy to use
950,02-02-23 16:29,10,porqeu es muy facil de usar,It was very easy to track my purchase
951,02-02-23 16:30,10,fue muy  facil hacer el seguimiento de mi compra,It is not very clear about the months without interest
952,02-02-23 16:31,9,no es muy claro lo de los meses sin intereses,It is very practical to use the page
953,02-02-23 16:31,10,esta muy practica de usar la pagina,NO COMMENT
954,02-02-23 16:38,8,SIN COMENTARIOS,
955,02-02-23 16:39,10,*,Good service
956,02-02-23 16:39,8,Buen servicio,excelent service
957,02-02-23 16:40,10,exelente servicio,"It is very friendly, easy to use and understandable."
958,02-02-23 16:45,10,"Es muy amigable, facil de usar y entendible",RESERVATION VERY COMPLICATED
959,02-02-23 16:47,1,MUY COMPLICADA LA RESERVACIÓN,excellent website
960,02-02-23 16:48,10,excelente sitio web,because everything was excellent
961,02-02-23 16:49,10,Porque todo fue excelente,Easy to search for flights
962,02-02-23 16:49,10,Facil de buscar vuelos,PUT THE FULL PRICE FROM THE BEGINNING!
963,02-02-23 16:56,7,PONGAN PRECIO TOTAL DESDE EL PRINCIPIO!,it was easy for me to buy the tickets
964,02-02-23 16:57,10,se me hizo facil comprar los boletos,"That they let me pay the first time or with a card or in oxxo, not that I have to try two days in a row to let me use an option"
965,02-02-23 16:58,2,"Que dejen pagar a la primera o con tarjeta o en oxxo, no que tenga que intentar dos dias seguidos para que me deje usar una opciopn",Everything very easy!
966,02-02-23 17:01,10,Todo muy fácil!,"Good prices, excellent speed, ease of navigation."
967,02-02-23 17:03,9,explica muy bien todo,explains everything very well
968,02-02-23 17:03,10,"Buenos precios, excelente velocidad, facilidad para navegar.","Putting some things clearer, the extras are very confusing"
969,02-02-23 17:04,5,"POniendo algunas cosas mas claras, los extras son muy confusos",Gracias.
970,02-02-23 17:09,9,Gracias.,easy to use
971,02-02-23 17:12,9,facil usar,IT'S PRACTICE
972,02-02-23 17:13,10,ES PRACTICA,easy to use
973,02-02-23 17:13,9,fácil uso,very friendly
974,02-02-23 17:15,0,Pongan el precio real del vuelo desde el inicio,Put the real price of the flight from the beginning
975,02-02-23 17:15,10,muy amigable,Prices
976,02-02-23 17:17,0,Los precios,slowness
977,02-02-23 17:17,9,lentitud,Effectiveness
978,02-02-23 17:21,10,Eficacia,EVERYTHING EXCELLENT.. BETTER PRICES PLEASE
979,02-02-23 17:23,9,TODO EXCELENTE.. MEJORE PRECIOS POR FA,excellent
980,02-02-23 17:24,10,excelentes,It is practical and fast.
981,02-02-23 17:28,10,Es práctico y rápido.,"The page is very friendly, and I love that they have the multi-destination serviceI hope it will be a safe flight and with very good service :)"
982,02-02-23 17:29,10,"La página es muy amigable, y me encanta que tengan el servicio de multidestinoEspero que sea un vuelo seguro y con muy buen servicio :)",Fantastic service!
983,02-02-23 17:30,10,Fantastic service!,THEY PROMISE A PRICE OF 599 AND IN THE END YOU END UP PAYING 1800.
984,02-02-23 17:30,9,PROMETEN UN PRECIO DE 599 Y AL FINAL TERMINAS PAGANDO 1800.,"I was buying my flight, it hadn't taken me long, and at the time of buying. The page tells me that the price I had chosen is no longer available. And now the same flight went up for $200 pesos. It was not a pleasant experience."
985,02-02-23 17:30,3,"Estaba comprando mi vuelo, no me había tardado mucho, y al momento de comprar. Me dice la página que el precio que había eligido ya no está disponible. Y ahora el mismo vuelo, subió por $200 pesos. No fue una experiencia grata.",Fair airline in prices and requirements to what I expect...
986,02-02-23 17:31,9,Aerolinea justa en precios y requerimientos a lo que espero...,and
987,02-02-23 17:31,8,si,good prices and ease of reservation
988,02-02-23 17:33,9,buenos precios y facilidad de reservación,VERY EASY TO USE THE PAGE
989,02-02-23 17:38,10,MUY FACIL DE USAR LA PAGINA,"IT'S EASY, FAST, SIMPLE"
990,02-02-23 17:38,10,"ES FACIL,    RAPIDO ,  SENCILLO",IS ACCESSIBLE
991,02-02-23 17:38,10,ESTA ACCESIBLE,ALL VERY WELL
992,02-02-23 17:42,10,TODO MUY BIEN,Click adder of things
993,02-02-23 17:44,3,Pinche agregadera de cosas,THE PURCHASE WAS EASY
994,02-02-23 17:48,9,FUE FACIL LA COMPRA,they didn't accept my card but paypal yes
995,02-02-23 17:49,2,no aceptaron mi tarjeta pero paypal si,GOOD SERVICE
996,02-02-23 17:50,10,"EXCELENTE PLATAFORMA VIRTUAL , BUENA EXPERIENCIA DE USUARIO","EXCELLENT VIRTUAL PLATFORM, GOOD USER EXPERIENCE"
997,02-02-23 17:50,10,BUEN SERVICIO,affordable prices
998,02-02-23 17:51,10,precios accesibles,YOUR PAGE IS EASY. BESIDES THAT CHANGES CAN BE MADE WITHOUT PENALTY. AND NORMALLY THEIR FLIGHTS LEAVE ON TIME
999,02-02-23 17:52,10,SU PAGINA ES FACIL. ADEMAS DE QUE SE PUEDEN HACER CAMBIOS SIN PENALIZACION. Y NORMALMENTE SUS VUELOS SALEN A TIEMPO,EXCELLENT PRICES
1000,02-02-23 17:53,9,EXCELENTES PRECIOS,BECAUSE OF HOW ECONOMIC THE FLIGHTS HAVE
1001,02-02-23 17:54,10,POR LO ECONOMICO QUE TIENEN LOS VUELOS,by price
1002,02-02-23 17:55,9,por precio,Lots of hidden fees
1003,02-02-23 17:56,3,Muchos gastos ocultos,Lots of unnecessary offers.
1004,02-02-23 17:57,7,Muchas ofertas innecesarias.,Your page is quite effective!
1005,02-02-23 17:59,10,Bastante efectiva su página!,It's easy to navigate
1006,02-02-23 18:01,10,Es facil de navegar,Too much data and repeated confirmations without counting too many unnecessary extra sales!
1007,02-02-23 18:03,6,se atoraba a pagina,it stuck to page
1008,02-02-23 18:03,5,Demasiados datos y reiteradas confirmaciones sin contar demasiadas ventas extras innecesarias!,NOT SO MUCH ADVERTISING
1009,02-02-23 18:03,5,NO TANTA PUBLICIDAD,BUENA
1010,02-02-23 18:04,8,BUENA,GRACIAS
1011,02-02-23 18:07,9,GRACIAS,EASY TO USE
1012,02-02-23 18:08,10,FACIL DE USAR,SPEED
1013,02-02-23 18:09,10,RAPIDEZ,NOT RECOMMENDABLE
1014,02-02-23 18:11,0,NO RECOMENDABLE,It is very clear in allowing you to choose what you want.
1015,02-02-23 18:12,10,Es muy clara al permitir elegir lo que deseas.,"IT'S EASY, I AM AN ELDERLY PERSON AND THE PURCHASE WAS EASIER FOR ME"
1016,02-02-23 18:14,8,"Venden todo por separado, debiera ser como siempre, todo integrado.","They sell everything separately, it should be as always, everything integrated."
1017,02-02-23 18:14,8,"hay muchos extras , podrían ofrecerlos sin saturar la pagina con tantas imágenes","There are many extras, they could be offered without cluttering the page with so many images"
1018,02-02-23 18:14,9,"ES FACIL, YO SOY PERSONA ADULTA MAYOR Y SE ME FACILITO LA COMPRA",SERVICE AND EASE
1019,02-02-23 18:16,10,Muy amigable y lo digo con todos mis años de experiencia! Me encantan.,"The prices change if you delay in the reservation, it is not possible that only 5 minutes have passed and it already throws me another price"
1020,02-02-23 18:16,10,SERVICIO Y FACILIDAD,Very friendly and I say that with all my years of experience! I love them.
1021,02-02-23 18:16,7,"Cambian los precios si te demoras en la reservación, no es posible que solo hayan pasado 5 minutos y me arroje otro precio ya",THE PLATFORM IS FRIENDLY
1022,02-02-23 18:17,10,ES AMIGABLE LA PLATAFORMA,FAST AND FRIENDLY
1023,02-02-23 18:18,10,RAPIDEZ Y AMIGABLE,all ok
1024,02-02-23 18:18,10,Todo ok,super agile and clear steps
1025,02-02-23 18:26,10,super ágil y claros los pasos,GREAT
1026,02-02-23 18:28,10,EXCELENTE,THE INFORMATION IS VERY CLEAR
1027,02-02-23 18:33,0,Los preciso son engañosos,The precise ones are misleading
1028,02-02-23 18:33,10,ES MUY CLARA LA INFORMACION,It is very digestible to use the page and loads very quickly. The information is very clear.
1029,02-02-23 18:38,10,es muy digerible para usar la pagina y carga muy rápido. La información es muy clara.,SIMPLE TO USE
1030,02-02-23 18:40,10,SENCILLO DE USAR,easy and accessible
1031,02-02-23 18:46,10,Facil y accesible,CANNOT PAY
1032,02-02-23 18:51,1,NO SE PUEDE PAGAR,"EASY, AGILE AND FAST"
1033,02-02-23 18:52,10,"FÁCIL, ÁGIL Y RÁPIDA",very good
1034,02-02-23 18:52,10,muy bn,Very friendly
